"","ec5_parent_uuid.tree","ec5_parent_uuid","ec5_uuid","created_at.stem","uploaded_at.stem","title.stem","Stem_number","Stem_distance","Angle_to_base","Angle_to_canopy","Stem_girth","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at","uploaded_at","title","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"230","8ab0fd06-efb3-4c67-9340-fd43962c01a6","4f479081-7e8d-4623-90bf-2a46155c88c6","dfe9c649-d6d4-4223-ac14-e1d1db7ed8b4","2025-10-06T14:55:47.000Z","2025-10-06T16:40:10.000Z",5,5,10,11,64,336,"2025-10-06T14:52:52.000Z","2025-10-06T16:40:08.000Z","QIII","QIII",4,"Alnus sp (Alder)",NA,51.412259,-0.649754,14,5698292,663439,"30U","","2025-10-06T14:45:35.000Z","2025-10-06T16:39:56.000Z","8 T2 P1","8","06/10/2025","Gunnes's Thicket","T2","P1",51.412211,-0.649822,5,5698286,663435,"30U",30,3,18,"sedge","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8ab0fd06-efb3-4c67-9340-fd43962c01a6_1759761927.jpg"
"231","8d484783-ff04-43ef-b000-5124516a2be2","80883894-8ab0-4def-8faf-fbf0d4c61214","5097109e-7d92-47d7-b19e-6c46be152f55","2025-10-06T15:37:59.000Z","2025-10-06T16:31:34.000Z",1,1,10,5,69,98,"2025-10-06T15:37:30.000Z","2025-10-06T16:31:33.000Z","QI","QI",4.9,"Acer pseudoplatanus (Sycamore)",NA,51.414684,-0.643521,23,5698575,663864,"30U","","2025-10-06T15:36:37.000Z","2025-10-06T16:31:32.000Z","3 T2 P3","3","06/10/2025","Nash's Copse","T2","P3",51.414655,-0.643669,4,5698572,663854,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8d484783-ff04-43ef-b000-5124516a2be2_1759764991.jpg"
"232","8d484783-ff04-43ef-b000-5124516a2be2","c3214f9c-974a-46d9-944c-f1c2b5994cf4","199ecc2d-8229-4a19-a2ff-f7e1c53a9560","2025-10-06T15:40:33.000Z","2025-10-06T16:31:38.000Z",1,1,10,5,61,61,"2025-10-06T15:39:46.000Z","2025-10-06T16:31:36.000Z","QII","QII",2.3,"Betula pendula (Silver Birch)",NA,51.414742,-0.643511,4,5698582,663865,"30U","","2025-10-06T15:36:37.000Z","2025-10-06T16:31:32.000Z","3 T2 P3","3","06/10/2025","Nash's Copse","T2","P3",51.414655,-0.643669,4,5698572,663854,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8d484783-ff04-43ef-b000-5124516a2be2_1759764991.jpg"
"233","8d484783-ff04-43ef-b000-5124516a2be2","307429e7-c44c-43e7-85f7-e074f84a4cd7","695c9607-2b6a-45be-bddb-8b1b960d921a","2025-10-06T16:21:32.000Z","2025-10-06T16:31:46.000Z",1,1,10,7,75,53,"2025-10-06T15:42:02.000Z","2025-10-06T16:31:43.000Z","QIV","QIV",3.8,"Fagus sylvatica (Beech)",NA,51.414641,-0.64336,24,5698571,663876,"30U","","2025-10-06T15:36:37.000Z","2025-10-06T16:31:32.000Z","3 T2 P3","3","06/10/2025","Nash's Copse","T2","P3",51.414655,-0.643669,4,5698572,663854,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8d484783-ff04-43ef-b000-5124516a2be2_1759764991.jpg"
"234","8d484783-ff04-43ef-b000-5124516a2be2","626209e4-2e19-4b9e-80c3-7ff20fb8e1c1","faf492b3-2ad9-4474-95bc-35eb9981c682","2025-10-06T16:20:35.000Z","2025-10-06T16:31:41.000Z",1,1,10,6,60,65,"2025-10-06T15:41:12.000Z","2025-10-06T16:31:40.000Z","QIII","QIII",7,"Fagus sylvatica (Beech)",NA,51.414688,-0.64343,4,5698576,663870,"30U","","2025-10-06T15:36:37.000Z","2025-10-06T16:31:32.000Z","3 T2 P3","3","06/10/2025","Nash's Copse","T2","P3",51.414655,-0.643669,4,5698572,663854,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8d484783-ff04-43ef-b000-5124516a2be2_1759764991.jpg"
"235","8dd82632-7694-4efa-babc-9ecb2a109d20","adcbcaad-de12-4749-bee3-26ebfc0b264e","182e8ab5-5508-4606-b206-14c3acceb3b8","2025-10-06T14:37:34.000Z","2025-10-06T14:47:51.000Z",1,1,15,18,37,200,"2025-10-06T14:31:57.000Z","2025-10-06T14:47:50.000Z","QI","QI",2.5,"Conifer",NA,51.415526,-0.647525,12,5698660,663583,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=adcbcaad-de12-4749-bee3-26ebfc0b264e_1759761085.jpg","2025-10-06T14:29:59.000Z","2025-10-06T14:47:48.000Z","9 T1 P5","9","06/10/2025","Cheapside Field","T1","P5",51.415505,-0.64746,10,5698658,663587,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8dd82632-7694-4efa-babc-9ecb2a109d20_1759760872.jpg"
"236","8dd82632-7694-4efa-babc-9ecb2a109d20","1b6ce3dc-3973-4625-a1f3-1a5129ae74f8","8a36542e-5ef9-4e09-bbd3-456e50c3a380","2025-10-06T14:47:31.000Z","2025-10-06T14:48:04.000Z",1,1,7,23,62,92,"2025-10-06T14:46:45.000Z","2025-10-06T14:48:02.000Z","QIV","QIV",4.8,"Betula pendula (Silver Birch)",NA,51.415522,-0.64754,12,5698659,663582,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1b6ce3dc-3973-4625-a1f3-1a5129ae74f8_1759761992.jpg","2025-10-06T14:29:59.000Z","2025-10-06T14:47:48.000Z","9 T1 P5","9","06/10/2025","Cheapside Field","T1","P5",51.415505,-0.64746,10,5698658,663587,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8dd82632-7694-4efa-babc-9ecb2a109d20_1759760872.jpg"
"237","8dd82632-7694-4efa-babc-9ecb2a109d20","8a2d5786-a93d-48b2-9d48-28f2f33d820a","991d23a9-6fdc-43d0-99d4-1f91c981e696","2025-10-06T14:41:28.000Z","2025-10-06T14:47:56.000Z",1,1,11,19,61,168,"2025-10-06T14:39:20.000Z","2025-10-06T14:47:54.000Z","QII","QII",5.2,"Conifer",NA,51.415576,-0.64749,15,5698665,663585,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8a2d5786-a93d-48b2-9d48-28f2f33d820a_1759761532.jpg","2025-10-06T14:29:59.000Z","2025-10-06T14:47:48.000Z","9 T1 P5","9","06/10/2025","Cheapside Field","T1","P5",51.415505,-0.64746,10,5698658,663587,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8dd82632-7694-4efa-babc-9ecb2a109d20_1759760872.jpg"
"238","8dd82632-7694-4efa-babc-9ecb2a109d20","c6aad0f8-0be2-4e99-9389-d93a4150c1e2","a680debd-464d-4547-b9e2-56f45217e479","2025-10-06T14:45:32.000Z","2025-10-06T14:48:00.000Z",1,1,7,25,53,58,"2025-10-06T14:44:16.000Z","2025-10-06T14:47:58.000Z","QIII","QIII",4.6,"Betula pendula (Silver Birch)",2082,51.415554,-0.647475,17,5698663,663586,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c6aad0f8-0be2-4e99-9389-d93a4150c1e2_1759761835.jpg","2025-10-06T14:29:59.000Z","2025-10-06T14:47:48.000Z","9 T1 P5","9","06/10/2025","Cheapside Field","T1","P5",51.415505,-0.64746,10,5698658,663587,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8dd82632-7694-4efa-babc-9ecb2a109d20_1759760872.jpg"
"239","8df6a00b-d036-44a2-afb1-d1ecff3acfd0","a991008e-4c2b-4dde-b1ff-5b10e4f1e5b9","3fce376f-b71a-4d29-ba58-47af5e43815d","2025-10-06T13:51:14.000Z","2025-10-06T15:55:36.000Z",1,1,10,4,60,163,"2025-10-06T13:30:58.000Z","2025-10-06T15:55:34.000Z","QII","QII",5.7,"Quercus robur (Pedunculated Oak)",1472,51.412469,-0.640369,5,5698336,664091,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a991008e-4c2b-4dde-b1ff-5b10e4f1e5b9_1759757456.jpg","2025-10-06T13:25:27.000Z","2025-10-06T15:55:28.000Z","1 T1 P3","1","06/10/2025","Merten's Acres","T1","P3",51.412537,-0.640301,5,5698344,664096,"30U",35,1,36,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8df6a00b-d036-44a2-afb1-d1ecff3acfd0_1759757123.jpg"
"240","8df6a00b-d036-44a2-afb1-d1ecff3acfd0","0352a7da-6b3c-46f1-881f-e19be6239241","c8ff311a-36cc-4152-a90c-5898da8e26de","2025-10-06T13:51:54.000Z","2025-10-06T15:55:32.000Z",1,1,10,9,43,130,"2025-10-06T13:30:06.000Z","2025-10-06T15:55:30.000Z","QI","QI",9.5,"Quercus robur (Pedunculated Oak)",1425,51.412525,-0.640214,3,5698343,664102,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0352a7da-6b3c-46f1-881f-e19be6239241_1759757403.jpg","2025-10-06T13:25:27.000Z","2025-10-06T15:55:28.000Z","1 T1 P3","1","06/10/2025","Merten's Acres","T1","P3",51.412537,-0.640301,5,5698344,664096,"30U",35,1,36,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8df6a00b-d036-44a2-afb1-d1ecff3acfd0_1759757123.jpg"
"241","8df6a00b-d036-44a2-afb1-d1ecff3acfd0","5d902b1d-bfa4-4920-b15a-3f93d9660448","2c4de343-9a13-43e5-b4a0-e23d5cd2c496","2025-10-06T13:49:33.000Z","2025-10-06T15:55:44.000Z",1,1,10,12,57,154,"2025-10-06T13:32:16.000Z","2025-10-06T15:55:43.000Z","QIV","QIV",3,"Quercus robur (Pedunculated Oak)",1428,51.41256,-0.640375,14,5698346,664091,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=5d902b1d-bfa4-4920-b15a-3f93d9660448_1759757533.jpg","2025-10-06T13:25:27.000Z","2025-10-06T15:55:28.000Z","1 T1 P3","1","06/10/2025","Merten's Acres","T1","P3",51.412537,-0.640301,5,5698344,664096,"30U",35,1,36,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8df6a00b-d036-44a2-afb1-d1ecff3acfd0_1759757123.jpg"
"242","8df6a00b-d036-44a2-afb1-d1ecff3acfd0","7ebfe019-1705-4ae6-aa92-6be04e99fd25","3333143e-e7c5-4788-a650-852838243785","2025-10-06T13:50:49.000Z","2025-10-06T15:55:40.000Z",1,1,10,6,42,160,"2025-10-06T13:31:35.000Z","2025-10-06T15:55:38.000Z","QIII","QIII",2.9,"Quercus robur (Pedunculated Oak)",1416,51.412522,-0.640392,13,5698342,664089,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7ebfe019-1705-4ae6-aa92-6be04e99fd25_1759757493.jpg","2025-10-06T13:25:27.000Z","2025-10-06T15:55:28.000Z","1 T1 P3","1","06/10/2025","Merten's Acres","T1","P3",51.412537,-0.640301,5,5698344,664096,"30U",35,1,36,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8df6a00b-d036-44a2-afb1-d1ecff3acfd0_1759757123.jpg"
"243","9526c524-c14a-4022-868b-27e590ade432","01e5a1ac-25af-4fd9-b8dd-a552f4081b48","170e64d3-179e-47b4-a54f-1477494eda7f","2025-10-06T14:41:49.000Z","2025-10-06T15:15:50.000Z",1,1,10.14,1,45,94,"2025-10-06T14:40:42.000Z","2025-10-06T15:15:48.000Z","QIV","QIV",3.2,"Quercus robur (Pedunculated Oak)",1988,51.409963,-0.645133,6,5698047,663769,"30U","","2025-10-06T14:34:43.000Z","2025-10-06T15:15:38.000Z","Group 5 T2 P3","Group 5","06/10/2025","Elms Slope","T2","P3",51.409986,-0.645099,5,5698049,663771,"30U",2,0,0,"no","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9526c524-c14a-4022-868b-27e590ade432_1759761277.jpg"
"244","9526c524-c14a-4022-868b-27e590ade432","25cdc767-f6b9-4f63-982c-5674de1cf6f9","846d21a7-4ad7-4bb2-a328-5452a4d8a071","2025-10-06T14:37:24.000Z","2025-10-06T15:15:41.000Z",1,1,13.9,5,47,157,"2025-10-06T14:36:11.000Z","2025-10-06T15:15:39.000Z","QI","QI",11,"Quercus robur (Pedunculated Oak)",1991,NA,NA,NA,NA,NA,"","","2025-10-06T14:34:43.000Z","2025-10-06T15:15:38.000Z","Group 5 T2 P3","Group 5","06/10/2025","Elms Slope","T2","P3",51.409986,-0.645099,5,5698049,663771,"30U",2,0,0,"no","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9526c524-c14a-4022-868b-27e590ade432_1759761277.jpg"
"245","9526c524-c14a-4022-868b-27e590ade432","25a688bc-9421-45d2-9996-ab73a28ddd3c","11ee9916-3922-4d46-a623-62b60387946e","2025-10-06T14:42:53.000Z","2025-10-06T15:15:56.000Z",1,1,14.5,38,9,97,"2025-10-06T14:42:38.000Z","2025-10-06T15:15:52.000Z","QIII","QIII",3.7,"Quercus robur (Pedunculated Oak)",NA,51.410003,-0.64507,7,5698051,663773,"30U","","2025-10-06T14:34:43.000Z","2025-10-06T15:15:38.000Z","Group 5 T2 P3","Group 5","06/10/2025","Elms Slope","T2","P3",51.409986,-0.645099,5,5698049,663771,"30U",2,0,0,"no","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9526c524-c14a-4022-868b-27e590ade432_1759761277.jpg"
"246","9526c524-c14a-4022-868b-27e590ade432","e7836a1b-b34a-404a-8cf9-9a12947239ea","fcc16fdb-9ce8-47e8-b367-f88fc9ea5b34","2025-10-06T14:39:46.000Z","2025-10-06T15:15:45.000Z",1,1,12.74,36,5,60,"2025-10-06T14:38:56.000Z","2025-10-06T15:15:44.000Z","QII","QII",8.5,"Quercus robur (Pedunculated Oak)",1986,51.410067,-0.645056,8,5698058,663774,"30U","","2025-10-06T14:34:43.000Z","2025-10-06T15:15:38.000Z","Group 5 T2 P3","Group 5","06/10/2025","Elms Slope","T2","P3",51.409986,-0.645099,5,5698049,663771,"30U",2,0,0,"no","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9526c524-c14a-4022-868b-27e590ade432_1759761277.jpg"
"247","9526c524-c14a-4022-868b-27e590ade432","25a688bc-9421-45d2-9996-ab73a28ddd3c","12e494c8-c408-4565-800a-b4e944c5a88f","2025-10-06T14:43:05.000Z","2025-10-06T15:15:54.000Z",2,2,NA,NA,NA,111,"2025-10-06T14:42:38.000Z","2025-10-06T15:15:52.000Z","QIII","QIII",3.7,"Quercus robur (Pedunculated Oak)",NA,51.410003,-0.64507,7,5698051,663773,"30U","","2025-10-06T14:34:43.000Z","2025-10-06T15:15:38.000Z","Group 5 T2 P3","Group 5","06/10/2025","Elms Slope","T2","P3",51.409986,-0.645099,5,5698049,663771,"30U",2,0,0,"no","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9526c524-c14a-4022-868b-27e590ade432_1759761277.jpg"
"248","97b8f8e0-62bb-4cfd-8e41-05944a0864de","17eb4a81-7ec6-466f-bb03-f592b3b2c17a","25d84020-135c-4533-b376-e4d1d03824b5","2025-10-06T13:29:13.000Z","2025-10-06T15:14:26.000Z",1,1,12.93,3,49,154,"2025-10-06T13:28:02.000Z","2025-10-06T15:14:24.000Z","QIII","QIII",8.42,"Betula pendula (Silver Birch)",NA,51.410313,-0.646351,5,5698083,663683,"30U","","2025-10-06T13:26:23.000Z","2025-10-06T15:14:23.000Z","Group 5 T1 P4","Group 5","06/10/2025","Elms Slope","T1","P4",51.410375,-0.646285,4,5698090,663687,"30U",5,2,15,"bracken","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=97b8f8e0-62bb-4cfd-8e41-05944a0864de_1759757177.jpg"
"249","9a83eb6f-b457-4601-8321-825c0ceca35c","c40be7f0-a457-11f0-a870-212a4c6754cf","61acb070-a458-11f0-9644-1f0fef32114b","2025-10-08T15:06:35.000Z","2025-10-08T15:07:13.000Z",1,1,16.9,5,60,480,"2025-10-08T15:02:10.000Z","2025-10-08T15:04:28.000Z","QIII","QIII",15.46,"Quercus robur (Pedunculated Oak)",1227,51.408,-0.64488,4,5697829,663794,"30U","","2025-10-08T13:50:12.000Z","2025-10-08T14:13:18.000Z","7 T1 P2","7","06/10/2025","Elms Slope","T1","P2",51.40808,-0.64486,4,5697838,663795,"30U",80,3,13,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a83eb6f-b457-4601-8321-825c0ceca35c_1759931311.jpg"
"250","9a83eb6f-b457-4601-8321-825c0ceca35c","171fc240-a458-11f0-a870-212a4c6754cf","7bbc2310-a458-11f0-b7d0-b37978ed3f23","2025-10-08T15:07:18.000Z","2025-10-08T15:07:48.000Z",1,1,12.3,3,65,210,"2025-10-08T15:04:30.000Z","2025-10-08T15:06:21.000Z","QIV","QIV",7.5,"Quercus robur (Pedunculated Oak)",1226,51.40806,-0.64489,4,5697836,663793,"30U","","2025-10-08T13:50:12.000Z","2025-10-08T14:13:18.000Z","7 T1 P2","7","06/10/2025","Elms Slope","T1","P2",51.40808,-0.64486,4,5697838,663795,"30U",80,3,13,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a83eb6f-b457-4601-8321-825c0ceca35c_1759931311.jpg"
"251","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","2ae9ce40-a0b2-4ac7-812e-dc06baeaf237","37bab76d-793f-4e61-ac6e-bb4814d504de","2025-10-06T15:33:30.000Z","2025-10-06T16:43:22.000Z",1,1,15,7,61,260,"2025-10-06T15:33:08.000Z","2025-10-06T16:43:20.000Z","QII","QII",90,"Quercus robur (Pedunculated Oak)",2775,51.411015,-0.651412,4,5698150,663329,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"252","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","a2cd33dd-95f9-4b7e-b6b5-4edb8d8621c8","11451653-2f24-4c4e-b02f-181392018184","2025-10-06T15:39:58.000Z","2025-10-06T16:43:28.000Z",1,1,10,3,45,40,"2025-10-06T15:39:24.000Z","2025-10-06T16:43:27.000Z","QIV","QIV",5.4,"Acer pseudoplatanus (Sycamore)",NA,51.410978,-0.651412,6,5698145,663329,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"253","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","223b88b0-7cf5-4881-8bc8-be4ad5f08aa2","0ae5a041-6ae9-4689-b126-cb113f74a162","2025-10-06T15:38:33.000Z","2025-10-06T16:43:25.000Z",1,1,20,4,54,212,"2025-10-06T15:36:10.000Z","2025-10-06T16:43:23.000Z","QIII","QIII",340,"Quercus robur (Pedunculated Oak)",2776,51.410973,-0.651381,6,5698145,663331,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"254","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","7aea2e4d-6430-4d40-9a29-20a01ddffdba","7f386616-a9a9-4d1a-85b2-39931587143d","2025-10-06T15:31:53.000Z","2025-10-06T16:43:18.000Z",1,1,10,11,69,110,"2025-10-06T15:31:15.000Z","2025-10-06T16:43:17.000Z","QI","QI",13.6,"Quercus robur (Pedunculated Oak)",NA,51.410966,-0.65142,5,5698144,663328,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"255","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","03b54a9c-e724-4723-813d-07632a4aa72e","3a43a798-0033-4b2f-a936-e6c008767a7a","2025-10-06T13:57:00.000Z","2025-10-06T15:55:55.000Z",1,1,12.7,14,61,119,"2025-10-06T13:38:56.000Z","2025-10-06T15:55:53.000Z","QI","QI",7.5,"Betula pendula (Silver Birch)",NA,51.412627,-0.64029,5,5698354,664096,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=03b54a9c-e724-4723-813d-07632a4aa72e_1759757932.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"256","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","05d9ab8f-3e94-4f85-b880-6dc9ee367147","1f6c552e-903a-4880-a501-db561bb9859a","2025-10-06T13:54:27.000Z","2025-10-06T15:55:51.000Z",1,1,11.6,12,53,80,"2025-10-06T13:39:31.000Z","2025-10-06T15:55:49.000Z","QII","QII",0.8,"Acer pseudoplatanus (Sycamore)",NA,51.412562,-0.640417,12,5698346,664088,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=05d9ab8f-3e94-4f85-b880-6dc9ee367147_1759757994.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"257","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","03b54a9c-e724-4723-813d-07632a4aa72e","4aa878f7-1cc5-401f-83f6-1126902d4e5b","2025-10-06T13:57:19.000Z","2025-10-06T15:55:57.000Z",2,2,12.7,15,61,104,"2025-10-06T13:38:56.000Z","2025-10-06T15:55:53.000Z","QI","QI",7.5,"Betula pendula (Silver Birch)",NA,51.412627,-0.64029,5,5698354,664096,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=03b54a9c-e724-4723-813d-07632a4aa72e_1759757932.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"258","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","920c8cb8-5c52-4d97-86ef-c7e715350bb1","43039f9c-247f-4700-b9fa-8d3bca99dd1c","2025-10-06T14:04:12.000Z","2025-10-06T15:56:08.000Z",2,2,26.6,11,51,89,"2025-10-06T13:41:22.000Z","2025-10-06T15:56:04.000Z","QIV","QIV",6.2,"Quercus cerris (Turkish Oak)",1447,51.41262,-0.640448,17,5698353,664085,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=920c8cb8-5c52-4d97-86ef-c7e715350bb1_1759758077.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"259","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","efa45e41-12fe-4df1-b4d9-fffc09adb1d0","c65395fd-2fea-4343-a100-a5d2dae65d77","2025-10-06T14:00:13.000Z","2025-10-06T15:56:01.000Z",1,1,16.1,15,63,148,"2025-10-06T13:40:49.000Z","2025-10-06T15:55:59.000Z","QIII","QIII",4.8,"Quercus cerris (Turkish Oak)",2333,51.41261,-0.640411,5,5698352,664088,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=efa45e41-12fe-4df1-b4d9-fffc09adb1d0_1759758046.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"260","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","920c8cb8-5c52-4d97-86ef-c7e715350bb1","7e830a9d-4eff-4f34-861b-33a7e79af9c7","2025-10-06T14:03:38.000Z","2025-10-06T15:56:06.000Z",1,1,26.6,11,49,105,"2025-10-06T13:41:22.000Z","2025-10-06T15:56:04.000Z","QIV","QIV",6.2,"Quercus cerris (Turkish Oak)",1447,51.41262,-0.640448,17,5698353,664085,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=920c8cb8-5c52-4d97-86ef-c7e715350bb1_1759758077.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
